StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,PID,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Age,CloseFrds_1,CloseFrds_2,CloseFrds_3,CloseFrds_4,CloseFrds_5,CloseFrds_6,SpendTime_1,SpendTime_2,SpendTime_3,SpendTime_4,SpendTime_5,SpendTime_6,SocAdvice_1,SocAdvice_2,SocAdvice_3,SocAdvice_4,SocAdvice_5,SocAdvice_6,NegEmoSupp_1,NegEmoSupp_2,NegEmoSupp_3,NegEmoSupp_4,NegEmoSupp_5,NegEmoSupp_6,PosEmoSupp_1,PosEmoSupp_2,PosEmoSupp_3,PosEmoSupp_4,PosEmoSupp_5,PosEmoSupp_6,Responsive_1,Responsive_2,Responsive_3,Responsive_4,Responsive_5,Responsive_6,EmpSupp_1,EmpSupp_2,EmpSupp_3,EmpSupp_4,EmpSupp_5,EmpSupp_6,PosAffPres_1,PosAffPres_2,PosAffPres_3,PosAffPres_4,PosAffPres_5,PosAffPres_6,NegAffPres_1,NegAffPres_2,NegAffPres_3,NegAffPres_4,NegAffPres_5,NegAffPres_6,Gossip_1,Gossip_2,Gossip_3,Gossip_4,Gossip_5,Gossip_6,Persuasive_1,Persuasive_2,Persuasive_3,Persuasive_4,Persuasive_5,Persuasive_6,Liked_1,Liked_2,Liked_3,Liked_4,Liked_5,Liked_6,PoliticalAttitudes1,PoliticalAttitudes2,PoliticalAttitudes3,PoliticalAttitudes4,PoliticalAttitudes5,PoliticalAttitudes6,GroupPolitics1,GroupPolitics2,GroupPolitics3,GroupPolitics4,GroupPolitics5,GroupPolitics6,MoralConvictions1,MoralConvictions2,MoralConvictions3,MoralConvictions4,Wellbeing_self_17,Lonely,Stressed,Satisfied,Rumination,Wellbeing_self_18,Social_Anxiety,Wellbeing_self_22,Anxiety_1,Anxiety_2,Wellbeing_self_19,Depression,Anhedonia,Wellbeing_self_21,Belonging,StudGrpAnswers_1,StudGrpAnswers_2,StudGrpAnswers_3,Other_group_4,Other_group_5,Other_group_6,DID,NID
2018-11-29 20:47:13,2018-11-29 20:47:24,0,100,10,1,2018-11-29 20:47:25,urQ9DFNHBD,,37.4235992431640625,-122.161895751953125,anonymous,EN,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,8
2018-11-29 18:05:48,2018-11-29 22:54:55,0,100,17347,1,2018-11-29 22:54:56,FvthLHo3QC,,37.4235992431640625,-122.161895751953125,anonymous,EN,19,D1bb2s0Snf,wq7OEn1W9V,LatG627udT,dDMW4ku4co,7YbhWMYMHC,,D1bb2s0Snf,7YbhWMYMHC,,,,,kNurQFONau,7YbhWMYMHC,EMm39X6MH6,2k6mpECrlW,U71RyKVg5t,,dDMW4ku4co,7YbhWMYMHC,D1bb2s0Snf,,,,D1bb2s0Snf,dDMW4ku4co,7YbhWMYMHC,,,,D1bb2s0Snf,dDMW4ku4co,kNurQFONau,jFkc56HbVF,oFDP0sHAbu,RRLBFrtTUK,jFkc56HbVF,D1bb2s0Snf,RRLBFrtTUK,,,,7YbhWMYMHC,D1bb2s0Snf,aNE5cu2Qon,dDMW4ku4co,,,SGo7CrMjcq,,,,,,dDMW4ku4co,D1bb2s0Snf,wq7OEn1W9V,LatG627udT,,,jFkc56HbVF,t3FMzhq3z6,,,,,wq7OEn1W9V,D1bb2s0Snf,oFDP0sHAbu,aNE5cu2Qon,D4Bml96Caw,kNurQFONau,23,23,20,24,19,24,19,22,20,24,18,21,21,20,21,21,4,3,3,3,4,4,3,3,3,2,3,3,2,3,35,InterVarsity Christian Fellowship,Leland Stanford Junior University Marching Band,Pilipino American Student Union,,,,8,8
2018-11-30 00:51:51,2018-11-30 01:03:51,0,100,720,1,2018-11-30 01:03:52,CJBGHhGTgt,,37.4235992431640625,-122.161895751953125,anonymous,EN,18,NONE,,,,,,NONE,,,,,,NONE,,,,,,NONE,,,,,,NONE,,,,,,,NONE,,,,,NONE,,,,,,NONE,,,,,,NONE,,,,,,NONE,,,,,,NONE,,,,,,NONE,,,,,,23,20,18,22,21,20,20,22,23,21,20,21,21,21,21,21,4,2,3,2,2,2,2,2,2,3,3,2,2,3,33,Stanford Badminton Club,Other,Other,Research for Dept of Biology with other Undergrads,Work for Residential Dining,,13,13
2018-11-30 00:18:33,2018-11-30 02:39:52,0,100,8479,1,2018-11-30 02:39:52,aNE5cu2Qon,,37.4235992431640625,-122.161895751953125,anonymous,EN,18,RRLBFrtTUK,yBUZUe9frV,dDMW4ku4co,LatG627udT,SGo7CrMjcq,GYnW94nX7B,RRLBFrtTUK,yBUZUe9frV,dDMW4ku4co,SGo7CrMjcq,LatG627udT,GYnW94nX7B,GYnW94nX7B,SGo7CrMjcq,U71RyKVg5t,pBB81svbS1,RRLBFrtTUK,2R1INofD0B,GYnW94nX7B,SGo7CrMjcq,U71RyKVg5t,pBB81svbS1,RRLBFrtTUK,2R1INofD0B,GYnW94nX7B,SGo7CrMjcq,U71RyKVg5t,pBB81svbS1,RRLBFrtTUK,2R1INofD0B,GYnW94nX7B,SGo7CrMjcq,U71RyKVg5t,pBB81svbS1,RRLBFrtTUK,2R1INofD0B,GYnW94nX7B,wq7OEn1W9V,D4Bml96Caw,FvthLHo3QC,2R1INofD0B,U71RyKVg5t,2R1INofD0B,GYnW94nX7B,LatG627udT,SGo7CrMjcq,EMm39X6MH6,U71RyKVg5t,RRLBFrtTUK,QcnvcGCjHs,t3FMzhq3z6,,,,RRLBFrtTUK,GYnW94nX7B,SGo7CrMjcq,jFkc56HbVF,LatG627udT,4sRpiPAQRA,GYnW94nX7B,2R1INofD0B,SGo7CrMjcq,U71RyKVg5t,oFDP0sHAbu,hvUrmQwI4F,EMm39X6MH6,2R1INofD0B,oFDP0sHAbu,GYnW94nX7B,FvthLHo3QC,4sRpiPAQRA,24,24,18,24,21,24,23,23,19,24,20,22,22,22,22,22,5,1,3,5,1,1,1,5,2,1,4,1,1,5,36,"FLIP: First-Generation, Low-Income Partnership",Other,Other,LSP Council,Frosh Council,,8,8
2018-11-30 22:59:22,2018-11-30 23:10:11,0,100,648,1,2018-11-30 23:10:11,EMm39X6MH6,,40.4954071044921875,-111.94439697265625,anonymous,EN,20,LhIGFIkbET,Cyf7hurdJn,vLu7Rstk18,28CVEy2Vcj,oFDP0sHAbu,7YbhWMYMHC,oFDP0sHAbu,wq7OEn1W9V,FvthLHo3QC,LhIGFIkbET,vLu7Rstk18,Cyf7hurdJn,oFDP0sHAbu,LhIGFIkbET,Cyf7hurdJn,vLu7Rstk18,28CVEy2Vcj,7YbhWMYMHC,oFDP0sHAbu,LhIGFIkbET,,,,,oFDP0sHAbu,LhIGFIkbET,Cyf7hurdJn,vLu7Rstk18,28CVEy2Vcj,,imUMOjGxjH,7YbhWMYMHC,,,,,NONE,,,,,,Cyf7hurdJn,wq7OEn1W9V,,,,,NONE,,,,,,oFDP0sHAbu,LhIGFIkbET,Cyf7hurdJn,vLu7Rstk18,,,NONE,,,,,,oFDP0sHAbu,wq7OEn1W9V,,,,,19,23,19,24,18,24,19,23,19,24,19,20,21,21,21,21,3,3,3,3,3,4,2,3,3,2,4,3,2,4,35,InterVarsity Christian Fellowship,Asian American Student Association,,,,,8,8
2018-11-30 13:03:20,2018-12-01 17:10:37,0,100,101236,1,2018-12-01 17:10:38,LatG627udT,,37.4235992431640625,-122.161895751953125,anonymous,EN,18,wq7OEn1W9V,D1bb2s0Snf,RRLBFrtTUK,aNE5cu2Qon,pzArMFUtDi,oMAPWVdxQe,wq7OEn1W9V,pzArMFUtDi,aNE5cu2Qon,D1bb2s0Snf,oFDP0sHAbu,RRLBFrtTUK,wq7OEn1W9V,SGo7CrMjcq,oMAPWVdxQe,aNE5cu2Qon,D1bb2s0Snf,RRLBFrtTUK,wq7OEn1W9V,D1bb2s0Snf,oFDP0sHAbu,oMAPWVdxQe,RRLBFrtTUK,aNE5cu2Qon,wq7OEn1W9V,D1bb2s0Snf,oMAPWVdxQe,RRLBFrtTUK,pzArMFUtDi,FvthLHo3QC,wq7OEn1W9V,RRLBFrtTUK,oMAPWVdxQe,D1bb2s0Snf,U71RyKVg5t,aNE5cu2Qon,wq7OEn1W9V,aNE5cu2Qon,jFkc56HbVF,D1bb2s0Snf,FvthLHo3QC,,pzArMFUtDi,FvthLHo3QC,wq7OEn1W9V,D1bb2s0Snf,yBUZUe9frV,,t3FMzhq3z6,,,,,,wq7OEn1W9V,oMAPWVdxQe,SGo7CrMjcq,aNE5cu2Qon,,,aNE5cu2Qon,,,,,,aNE5cu2Qon,FvthLHo3QC,yBUZUe9frV,oFDP0sHAbu,wq7OEn1W9V,,20,24,18,24,20,23,20,24,19,24,21,23,19,19,22,22,5,1,3,3,2,5,1,3,1,1,4,1,1,4,36,Other,Other,None,Stanford Coalition for Planning an Equitable 2035,Stanford Storytelling Project,none,8,8
2018-12-01 20:11:52,2018-12-01 22:52:43,0,100,9650,1,2018-12-01 22:52:44,Nk4TXlDlKA,,37.4235992431640625,-122.161895751953125,anonymous,EN,19,iaP596aXtK,hzj5yG9YJE,pzArMFUtDi,D1bb2s0Snf,,,pzArMFUtDi,hzj5yG9YJE,,,,,NONE,,,,,,NONE,,,,,,iaP596aXtK,pzArMFUtDi,hzj5yG9YJE,D1bb2s0Snf,,,pzArMFUtDi,hzj5yG9YJE,D1bb2s0Snf,iaP596aXtK,,,aNE5cu2Qon,pzArMFUtDi,cEqLVjVtac,iaP596aXtK,FvthLHo3QC,,D1bb2s0Snf,FvthLHo3QC,pzArMFUtDi,,,,NONE,,,,,,NONE,,,,,,NONE,,,,,,aNE5cu2Qon,pzArMFUtDi,FvthLHo3QC,,,,23,24,19,24,21,21,22,23,21,24,21,21,18,18,18,18,3,3,3,2,3,3,2,3,3,3,5,2,2,2,34,Stanford Vietnamese Student Association,The Stanford Daily,,,,,8,8
2018-12-02 14:19:03,2018-12-02 14:26:27,0,100,443,1,2018-12-02 14:26:27,lOMyb4LnXj,,37.4235992431640625,-122.161895751953125,anonymous,EN,19,2R1INofD0B,iBKakRlA4Y,,,,,2R1INofD0B,,,,,,2R1INofD0B,GYnW94nX7B,,,,,2R1INofD0B,,,,,,2R1INofD0B,,,,,,2R1INofD0B,,,,,,2R1INofD0B,,,,,,2R1INofD0B,GYnW94nX7B,,,,,NONE,,,,,,2R1INofD0B,,,,,,NONE,,,,,,1XQ412ig6D,,,,,,19,22,19,22,18,20,18,24,18,24,18,21,21,21,21,21,4,3,4,3,4,4,5,4,4,3,4,3,3,4,33,Stanford Khmer Association,Girls Teaching Girls To Code,None,,,,8,8
2018-12-02 14:58:50,2018-12-02 15:21:18,0,100,1347,1,2018-12-02 15:21:18,1XQ412ig6D,,37.4235992431640625,-122.161895751953125,anonymous,EN,20,RRLBFrtTUK,oMAPWVdxQe,BdwHHHv4Wb,27f9UxlwpL,kNurQFONau,D4Bml96Caw,RRLBFrtTUK,aNE5cu2Qon,27f9UxlwpL,LatG627udT,oMAPWVdxQe,D4Bml96Caw,oMAPWVdxQe,RRLBFrtTUK,pBB81svbS1,D4Bml96Caw,4sRpiPAQRA,27f9UxlwpL,oMAPWVdxQe,RRLBFrtTUK,,,,,RRLBFrtTUK,oMAPWVdxQe,D4Bml96Caw,kNurQFONau,27f9UxlwpL,CEiMgU5dZL,oMAPWVdxQe,RRLBFrtTUK,27f9UxlwpL,FvthLHo3QC,4sRpiPAQRA,oSwnrSyuEO,oMAPWVdxQe,RRLBFrtTUK,FvthLHo3QC,EMm39X6MH6,4sRpiPAQRA,,oMAPWVdxQe,RRLBFrtTUK,4sRpiPAQRA,27f9UxlwpL,7PuAIHdLHj,CEiMgU5dZL,t3FMzhq3z6,ZwhMKE28V4,SGo7CrMjcq,,,,oMAPWVdxQe,RRLBFrtTUK,27f9UxlwpL,,,,oMAPWVdxQe,RRLBFrtTUK,aNE5cu2Qon,27f9UxlwpL,pBB81svbS1,,RRLBFrtTUK,D4Bml96Caw,4sRpiPAQRA,aNE5cu2Qon,GYnW94nX7B,FvthLHo3QC,19,24,18,24,19,22,20,23,20,23,20,21,22,22,22,21,5,2,3,4,2,4,1,3,3,2,4,3,2,3,36,Pilipino American Student Union,Other,Fullout Funk Squad,Stanford Coalition for Planning an Equitable 2035,Campus Worker's Coalition,,8,8
2018-12-02 18:35:22,2018-12-02 18:38:40,0,100,198,1,2018-12-02 18:38:40,F5CO65mozZ,,37.4235992431640625,-122.161895751953125,anonymous,EN,18,CEiMgU5dZL,,,,,,CEiMgU5dZL,,,,,,CEiMgU5dZL,,,,,,NONE,,,,,,CEiMgU5dZL,,,,,,NONE,,,,,,kNurQFONau,,,,,,kNurQFONau,,,,,,NONE,,,,,,NONE,,,,,,NONE,,,,,,CEiMgU5dZL,,,,,,23,20,21,23,20,22,22,22,21,22,19,21,21,21,21,21,3,4,5,3,4,3,4,3,4,4,4,4,3,4,33,None,None,None,,,,8,8
