StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,PID,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Age,CloseFrds_1,CloseFrds_2,CloseFrds_3,CloseFrds_4,CloseFrds_5,CloseFrds_6,SpendTime_1,SpendTime_2,SpendTime_3,SpendTime_4,SpendTime_5,SpendTime_6,SocAdvice_1,SocAdvice_2,SocAdvice_3,SocAdvice_4,SocAdvice_5,SocAdvice_6,NegEmoSupp_1,NegEmoSupp_2,NegEmoSupp_3,NegEmoSupp_4,NegEmoSupp_5,NegEmoSupp_6,PosEmoSupp_1,PosEmoSupp_2,PosEmoSupp_3,PosEmoSupp_4,PosEmoSupp_5,PosEmoSupp_6,Responsive_1,Responsive_2,Responsive_3,Responsive_4,Responsive_5,Responsive_6,EmpSupp_1,EmpSupp_2,EmpSupp_3,EmpSupp_4,EmpSupp_5,EmpSupp_6,PosAffPres_1,PosAffPres_2,PosAffPres_3,PosAffPres_4,PosAffPres_5,PosAffPres_6,NegAffPres_1,NegAffPres_2,NegAffPres_3,NegAffPres_4,NegAffPres_5,NegAffPres_6,Gossip_1,Gossip_2,Gossip_3,Gossip_4,Gossip_5,Gossip_6,Persuasive_1,Persuasive_2,Persuasive_3,Persuasive_4,Persuasive_5,Persuasive_6,Liked_1,Liked_2,Liked_3,Liked_4,Liked_5,Liked_6,PoliticalAttitudes1,PoliticalAttitudes2,PoliticalAttitudes3,PoliticalAttitudes4,PoliticalAttitudes5,PoliticalAttitudes6,GroupPolitics1,GroupPolitics2,GroupPolitics3,GroupPolitics4,GroupPolitics5,GroupPolitics6,MoralConvictions1,MoralConvictions2,MoralConvictions3,MoralConvictions4,Wellbeing_self_17,Lonely,Stressed,Satisfied,Rumination,Wellbeing_self_18,Social_Anxiety,Wellbeing_self_22,Anxiety_1,Anxiety_2,Wellbeing_self_19,Depression,Anhedonia,Wellbeing_self_21,Belonging,StudGrpAnswers_1,StudGrpAnswers_2,StudGrpAnswers_3,Other_group_4,Other_group_5,Other_group_6,DID,NID
2018-11-27 03:04:53,2018-11-27 03:13:48,0,100,534,1,2018-11-27 03:13:48,dcNG8Y644g,,37.4235992431640625,-122.161895751953125,anonymous,EN,18,MN2roeewqe,WbtOEyYMVE,GIS3jlrdMz,Pq4E84V9ZA,9r9R0yNzfJ,gZVZJEXHa9,MN2roeewqe,GIS3jlrdMz,WbtOEyYMVE,gZVZJEXHa9,,,WbtOEyYMVE,,,,,,WbtOEyYMVE,,,,,,NONE,,,,,,GIS3jlrdMz,WbtOEyYMVE,,,,,WbtOEyYMVE,GIS3jlrdMz,dDt83GzpUH,,,,MN2roeewqe,WbtOEyYMVE,,,,,GIS3jlrdMz,,,,,,MN2roeewqe,GIS3jlrdMz,,,,,NONE,,,,,,WbtOEyYMVE,dDt83GzpUH,qVceBtp1iH,,,,24,20,18,24,21,23,22,20,19,24,21,21,22,22,21,21,2,5,2,1,5,2,1,1,2,3,4,5,3,1,34,Stanford Spoken Word Collective,Stanford Pre-Business Association,None,,,,13,13
2018-11-27 11:45:13,2018-11-27 12:00:34,0,100,921,1,2018-11-27 12:00:35,WaySYf4Qjj,,37.4235992431640625,-122.161895751953125,anonymous,EN,19,3X7Lx3DmLm,aFugA5Gh5g,FzGNKjLHlg,GHgN50BpZm,LfnUH7jJvt,,3X7Lx3DmLm,GHgN50BpZm,LfnUH7jJvt,FzGNKjLHlg,aFugA5Gh5g,,3X7Lx3DmLm,BVJRobudVb,3jiYSyX4iN,3FMTwOFQpC,aFugA5Gh5g,,NONE,,,,,,3X7Lx3DmLm,GHgN50BpZm,,,,,3X7Lx3DmLm,3jiYSyX4iN,,,,,3jiYSyX4iN,WbtOEyYMVE,,,,,3jiYSyX4iN,FzGNKjLHlg,,,,,NONE,,,,,,NONE,,,,,,4bzFce1b72,JzQsbWR4R7,,,,,1DevlLjIJA,JzQsbWR4R7,FzGNKjLHlg,3jiYSyX4iN,qVceBtp1iH,,24,23,19,21,21,21,23,21,20,22,20,21,20,19,20,20,3,3,3,5,1,3,1,4,2,1,5,1,1,5,36,,,,,,,13,13
2018-11-26 21:09:01,2018-11-27 13:13:41,0,100,57880,1,2018-11-27 13:13:41,CYa8gz9HEx,,37.4235992431640625,-122.161895751953125,anonymous,EN,20,pFeCFipi9T,ccPhoH4WLk,zVVfDpOdV8,,,,pFeCFipi9T,,,,,,pFeCFipi9T,ccPhoH4WLk,zVVfDpOdV8,DI56T8Tnz5,,,pFeCFipi9T,ccPhoH4WLk,,,,,pFeCFipi9T,,,,,,ccPhoH4WLk,pFeCFipi9T,zVVfDpOdV8,DI56T8Tnz5,,,ccPhoH4WLk,,,,,,pFeCFipi9T,ccPhoH4WLk,,,,,NONE,,,,,,pFeCFipi9T,ccPhoH4WLk,,,,,pFeCFipi9T,ccPhoH4WLk,,,,,ccPhoH4WLk,3jiYSyX4iN,,,,,22,23,20,24,22,23,23,20,22,24,19,24,21,21,22,22,5,3,4,2,2,2,3,2,3,2,3,1,1,4,36,Other,Kaorihiva,Pilipino American Student Union,Sigma Psi Zeta,,,13,13
2018-11-27 13:38:40,2018-11-27 13:41:35,0,100,175,1,2018-11-27 13:41:35,E3iZFpsSmn,,37.4235992431640625,-122.161895751953125,anonymous,EN,19,NONE,,,,,,NONE,,,,,,80hZvCTajY,,,,,,NONE,,,,,,NONE,,,,,,NONE,,,,,,NONE,,,,,,NONE,,,,,,,NONE,,,,,NONE,,,,,,NONE,,,,,,NONE,,,,,,21,20,21,22,21,21,20,21,22,23,22,21,20,19,21,20,4,4,3,4,4,3,3,3,4,3,3,4,3,4,34,Chi Alpha Christian Fellowship,,,,,,13,13
2018-11-27 13:58:19,2018-11-27 14:13:27,0,100,908,1,2018-11-27 14:13:28,xj9S8rKwFy,,37.4235992431640625,-122.161895751953125,anonymous,EN,21,nLgFX5aZt0,WbtOEyYMVE,GeJJwHT7ql,BVJRobudVb,,,nLgFX5aZt0,GeJJwHT7ql,WbtOEyYMVE,BVJRobudVb,,,nLgFX5aZt0,WbtOEyYMVE,,,,,nLgFX5aZt0,,,,,,nLgFX5aZt0,,,,,,nLgFX5aZt0,WbtOEyYMVE,GeJJwHT7ql,,,,WbtOEyYMVE,nLgFX5aZt0,,,,,nLgFX5aZt0,WbtOEyYMVE,GeJJwHT7ql,BVJRobudVb,,,ccPhoH4WLk,dDt83GzpUH,6DQSaTchol,,,,nLgFX5aZt0,WbtOEyYMVE,,,,,nLgFX5aZt0,,,,,,WbtOEyYMVE,GeJJwHT7ql,BVJRobudVb,,,,22,23,19,23,20,21,22,21,21,21,21,21,21,21,21,21,5,1,2,5,3,5,2,5,2,2,4,1,1,5,34,DreamCatchers,Society of Latinx Engineers,Society of Women Engineers,,,,13,13
2018-11-26 13:21:09,2018-11-27 14:21:09,0,100,89999,1,2018-11-27 14:21:09,Jyd0osklXg,,37.4235992431640625,-122.161895751953125,anonymous,EN,20,G5m5vMFIhf,EJsizpAIWI,h9A250Qmj2,sCXx0vuiYH,ccPhoH4WLk,OciMVONITL,G5m5vMFIhf,EJsizpAIWI,h9A250Qmj2,OciMVONITL,ccPhoH4WLk,sCXx0vuiYH,G5m5vMFIhf,EJsizpAIWI,sCXx0vuiYH,,,,G5m5vMFIhf,EJsizpAIWI,,,,,G5m5vMFIhf,EJsizpAIWI,,,,,G5m5vMFIhf,EJsizpAIWI,,,,,G5m5vMFIhf,EJsizpAIWI,,,,,G5m5vMFIhf,EJsizpAIWI,h9A250Qmj2,ccPhoH4WLk,OciMVONITL,,NONE,,,,,,G5m5vMFIhf,EJsizpAIWI,sCXx0vuiYH,,,,NONE,,,,,,ccPhoH4WLk,GeJJwHT7ql,DI56T8Tnz5,,,,23,21,21,24,22,21,21,21,20,23,21,21,19,19,18,18,5,2,4,4,4,5,3,4,4,4,5,1,1,4,35,Stanford University Mathematical Organization,,,,,,14,13
2018-11-27 14:20:47,2018-11-27 14:29:31,0,100,523,1,2018-11-27 14:29:31,vcq5AXPnYK,,37.4235992431640625,-122.161895751953125,anonymous,EN,20,9r9R0yNzfJ,WbtOEyYMVE,DI56T8Tnz5,,,,WbtOEyYMVE,,,,,,9r9R0yNzfJ,WbtOEyYMVE,,,,,9r9R0yNzfJ,WbtOEyYMVE,,,,,9r9R0yNzfJ,WbtOEyYMVE,DI56T8Tnz5,,,,WbtOEyYMVE,DI56T8Tnz5,,,,,WbtOEyYMVE,,,,,,WbtOEyYMVE,DI56T8Tnz5,9r9R0yNzfJ,,,,NONE,,,,,,NONE,,,,,,NONE,,,,,,DI56T8Tnz5,WbtOEyYMVE,,,,,22,21,21,23,21,21,21,21,21,21,21,21,19,19,19,19,4,4,4,3,5,4,2,3,3,4,3,2,2,3,35,Other,Stanford Dragon Boat,,SUHPAC,,,13,13
2018-11-27 14:32:11,2018-11-27 15:08:27,0,100,2175,1,2018-11-27 15:08:27,dDt83GzpUH,,37.4235992431640625,-122.161895751953125,anonymous,EN,19,Vpa8AoYbIs,aP8mTipHl6,YVUNrTFesM,3jiYSyX4iN,dcNG8Y644g,Pq4E84V9ZA,Vpa8AoYbIs,aP8mTipHl6,3jiYSyX4iN,Pq4E84V9ZA,GIS3jlrdMz,6DQSaTchol,Vpa8AoYbIs,aP8mTipHl6,3jiYSyX4iN,Pq4E84V9ZA,BLTAezgE4D,ueSGzfrfXf,3jiYSyX4iN,aP8mTipHl6,YVUNrTFesM,Vpa8AoYbIs,,,Vpa8AoYbIs,aP8mTipHl6,3jiYSyX4iN,YVUNrTFesM,dcNG8Y644g,,Vpa8AoYbIs,aP8mTipHl6,3jiYSyX4iN,dcNG8Y644g,YVUNrTFesM,ccPhoH4WLk,Vpa8AoYbIs,aP8mTipHl6,dcNG8Y644g,3jiYSyX4iN,m5M5EOQOsX,Pq4E84V9ZA,Vpa8AoYbIs,aP8mTipHl6,3jiYSyX4iN,BLTAezgE4D,1DevlLjIJA,YVUNrTFesM,qVceBtp1iH,CJBGHhGTgt,ueSGzfrfXf,4Jv382mZHM,AoUtUPEsgt,,aP8mTipHl6,YVUNrTFesM,Vpa8AoYbIs,3jiYSyX4iN,,,Vpa8AoYbIs,aP8mTipHl6,1DevlLjIJA,,,,Vpa8AoYbIs,3jiYSyX4iN,ueSGzfrfXf,E4PvBnZAbE,aP8mTipHl6,dcNG8Y644g,23,20,22,21,21,23,23,22,21,23,21,23,21,20,20,19,5,1,2,5,2,5,1,5,2,1,5,2,1,5,36,Alliance Streetdance,Kids With Dreams,Stanford In Government,,,,13,13
2018-11-27 17:51:02,2018-11-27 17:57:14,0,100,372,1,2018-11-27 17:57:15,OtKau3exc3,,37.4235992431640625,-122.161895751953125,anonymous,EN,22,H1LnFoouTW,VDRRC7ehJn,,,,,H1LnFoouTW,VDRRC7ehJn,,,,,H1LnFoouTW,VDRRC7ehJn,,,,,H1LnFoouTW,VDRRC7ehJn,,,,,H1LnFoouTW,VDRRC7ehJn,,,,,H1LnFoouTW,VDRRC7ehJn,,,,,VDRRC7ehJn,,,,,,H1LnFoouTW,,,,,,NONE,,,,,,H1LnFoouTW,VDRRC7ehJn,,,,,VDRRC7ehJn,,,,,,VDRRC7ehJn,H1LnFoouTW,DI56T8Tnz5,,,,21,19,19,23,19,23,23,19,21,23,19,24,18,20,21,21,4,2,4,3,3,4,4,4,4,2,4,2,1,3,36,Women in Computer Science,,,,,,14,13
2018-11-27 18:56:25,2018-11-27 19:04:05,0,100,459,1,2018-11-27 19:04:06,HTlYXixaoI,,37.4235992431640625,-122.161895751953125,anonymous,EN,21,ccPhoH4WLk,pjvcaKNsO3,MN2roeewqe,DI56T8Tnz5,IpZ8jykhYm,ngf39Gf552,MN2roeewqe,ccPhoH4WLk,pjvcaKNsO3,,,,MN2roeewqe,,,,,,NONE,,,,,,MN2roeewqe,ngf39Gf552,,,,,MN2roeewqe,,,,,,MN2roeewqe,pjvcaKNsO3,ccPhoH4WLk,,,,MN2roeewqe,ngf39Gf552,,,,,NONE,,,,,,MN2roeewqe,,,,,,ngf39Gf552,ccPhoH4WLk,,,,,ccPhoH4WLk,DI56T8Tnz5,,,,,22,20,20,23,19,21,22,22,19,24,18,22,21,21,20,20,2,2,2,2,1,3,2,2,2,3,3,1,2,2,35,Stanford Video Game Association,None,None,,,,14,13
